src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
127.0.0.3,127.0.0.1,50077,7400,17,2023-11-14 19:21:10,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.4,127.0.0.1,60077,7400,17,2023-11-14 19:21:10,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.2,127.0.0.1,40078,7400,17,2023-11-14 19:21:14,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.3,127.0.0.1,50078,7400,17,2023-11-14 19:21:16,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.4,127.0.0.1,60078,7400,17,2023-11-14 19:21:16,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.2,127.0.0.1,40079,7400,17,2023-11-14 19:21:20,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.3,127.0.0.1,50079,7400,17,2023-11-14 19:21:22,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.4,127.0.0.1,60079,7400,17,2023-11-14 19:21:22,5.000999,190.36196567925728,2.5994806237713703,1.3997203358768917,1.1997602878944786,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.4167499166666666,0.999001,0.0,0.4920920528308124,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.2,127.0.0.1,40080,7400,17,2023-11-14 19:21:26,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.3,127.0.0.1,50080,7400,17,2023-11-14 19:21:28,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.4,127.0.0.1,60080,7400,17,2023-11-14 19:21:28,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.2,127.0.0.1,40081,7400,17,2023-11-14 19:21:32,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.3,127.0.0.1,50081,7400,17,2023-11-14 19:21:34,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.4,127.0.0.1,60081,7400,17,2023-11-14 19:21:35,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.2,127.0.0.1,40082,7400,17,2023-11-14 19:21:38,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.3,127.0.0.1,50082,7400,17,2023-11-14 19:21:40,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.4,127.0.0.1,60082,7400,17,2023-11-14 19:21:41,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.2,127.0.0.1,40083,7400,17,2023-11-14 19:21:45,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.3,127.0.0.1,50083,7400,17,2023-11-14 19:21:46,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.4,127.0.0.1,60083,7400,17,2023-11-14 19:21:47,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.2,127.0.0.1,40084,7400,17,2023-11-14 19:21:51,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.3,127.0.0.1,50084,7400,17,2023-11-14 19:21:52,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.4,127.0.0.1,60084,7400,17,2023-11-14 19:21:53,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.2,127.0.0.1,40085,7400,17,2023-11-14 19:21:56,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.3,127.0.0.1,50085,7400,17,2023-11-14 19:21:58,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.4,127.0.0.1,60085,7400,17,2023-11-14 19:21:59,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.2,127.0.0.1,40086,7400,17,2023-11-14 19:22:03,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.3,127.0.0.1,50086,7400,17,2023-11-14 19:22:05,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.4,127.0.0.1,60086,7400,17,2023-11-14 19:22:05,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.2,127.0.0.1,40087,7400,17,2023-11-14 19:22:09,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.3,127.0.0.1,50087,7400,17,2023-11-14 19:22:11,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.4,127.0.0.1,60087,7400,17,2023-11-14 19:22:11,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.2,127.0.0.1,40088,7400,17,2023-11-14 19:22:15,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.3,127.0.0.1,50088,7400,17,2023-11-14 19:22:17,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.4,127.0.0.1,60088,7400,17,2023-11-14 19:22:17,4.000999,201.9495630966166,2.7493133589885925,1.4996254685392325,1.2496878904493602,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4000999,0.999001,0.0,0.4890007855013015,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.2,127.0.0.1,40089,7400,17,2023-11-14 19:22:21,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.3,127.0.0.1,50089,7400,17,2023-11-14 19:22:23,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.4,127.0.0.1,60089,7400,17,2023-11-14 19:22:24,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.2,127.0.0.1,40090,7400,17,2023-11-14 19:22:27,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.3,127.0.0.1,50090,7400,17,2023-11-14 19:22:29,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.4,127.0.0.1,60090,7400,17,2023-11-14 19:22:30,4.001,201.9495126218445,2.7493126718320418,1.4996250937265685,1.2496875781054737,6,5,528,280,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.45454545454545,15.933747127423011,253.8842975206612,120,100,20,6,0.4001,0.999,0.0,0.4889998875255494,4.0,1.0,0.0,0.8,0.4000000000000001,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,73.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,6,5,528,280,normal
127.0.0.2,127.0.0.1,40091,7400,17,2023-11-14 19:22:33,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
127.0.0.3,127.0.0.1,50091,7400,17,2023-11-14 19:22:36,5.001,190.36192761447708,2.599480103979204,1.399720055988802,1.1997600479904018,7,6,616,336,88,88,88.0,0.0,56,56,56.0,0.0,88,56,73.23076923076923,15.95259248838858,254.48520710059177,140,120,20,7,0.41675,0.999,0.0,0.4920911373922517,5.0,1.0,0.0,0.8333333333333334,0.372677996249965,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,73.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,56.0,0,7,6,616,336,normal
